Date,Open,High,Low,Close,Volume,MA9,MA21,uptrend,downtrend,upcross,downcross
2023-10-23 00:00:00+00:00,30140.685546875,34370.4375,30097.828125,33086.234375,38363572311,29313.83420138889,28221.39136904762,1,0,,
2023-10-24 00:00:00+00:00,33077.3046875,35150.43359375,32880.76171875,33901.52734375,44934999645,30062.93142361111,28529.560360863095,1,0,,
2023-10-25 00:00:00+00:00,33916.04296875,35133.7578125,33709.109375,34502.8203125,25254318008,30727.748480902777,28848.77111235119,1,0,,
2023-10-26 00:00:00+00:00,34504.2890625,34832.91015625,33762.32421875,34156.6484375,19427195376,31365.626302083332,29169.75855654762,1,0,,
2023-10-27 00:00:00+00:00,34156.5,34238.2109375,33416.88671875,33909.80078125,16418032871,31985.788411458332,29453.720610119046,1,0,,
2023-10-28 00:00:00+00:00,33907.72265625,34399.390625,33874.8046875,34089.57421875,10160330825,32582.429253472223,29745.184151785714,1,0,,
2023-10-29 00:00:00+00:00,34089.37109375,34743.26171875,33947.56640625,34538.48046875,11160323986,33121.932725694445,30059.631324404763,1,0,,
2023-10-30 00:00:00+00:00,34531.7421875,34843.93359375,34110.97265625,34502.36328125,17184860315,33631.260633680555,30389.09254092262,1,0,,
2023-10-31 00:00:00+00:00,34500.078125,34719.25390625,34083.30859375,34667.78125,15758270810,34150.581163194445,30735.605003720237,1,0,,
2023-11-01 00:00:00+00:00,34657.2734375,35527.9296875,34170.69140625,35437.25390625,22446272005,34411.805555555555,31143.41136532738,1,0,,
2023-11-02 00:00:00+00:00,35441.578125,35919.84375,34401.57421875,34938.2421875,20998158544,34526.99609375,31533.00390625,1,0,,
2023-11-03 00:00:00+00:00,34942.47265625,34942.47265625,34133.44140625,34732.32421875,17158456701,34552.49652777778,31907.76339285714,1,0,,
2023-11-04 00:00:00+00:00,34736.32421875,35256.03125,34616.69140625,35082.1953125,9561294264,34655.335069444445,32299.21521577381,1,0,,
2023-11-05 00:00:00+00:00,35090.01171875,35340.33984375,34594.2421875,35049.35546875,12412743996,34781.952256944445,32674.915364583332,1,0,,
2023-11-06 00:00:00+00:00,35044.7890625,35286.02734375,34765.36328125,35037.37109375,12693436420,34887.263020833336,32985.29175967262,1,0,,
2023-11-07 00:00:00+00:00,35047.79296875,35892.41796875,34545.81640625,35443.5625,18834737789,34987.82769097222,33319.94959077381,1,0,,
2023-11-08 00:00:00+00:00,35419.4765625,35994.41796875,35147.80078125,35655.27734375,17295394918,35115.92925347222,33668.851283482145,1,0,,
2023-11-09 00:00:00+00:00,35633.6328125,37926.2578125,35592.1015625,36693.125,37762672382,35340.967447916664,34048.533110119046,1,0,,
2023-11-10 00:00:00+00:00,36702.25,37493.80078125,36362.75390625,37313.96875,22711265155,35549.491319444445,34411.91499255953,1,0,,
2023-11-11 00:00:00+00:00,37310.0703125,37407.09375,36773.66796875,37138.05078125,13924272142,35793.91449652778,34755.707310267855,1,0,,
2023-11-12 00:00:00+00:00,37133.9921875,37227.69140625,36779.1171875,37054.51953125,11545715999,36051.936197916664,35091.927455357145,1,0,,
2023-11-13 00:00:00+00:00,37070.3046875,37405.1171875,36399.60546875,36502.35546875,19057712790,36209.731770833336,35254.599888392855,1,0,,
2023-11-14 00:00:00+00:00,36491.7890625,36753.3515625,34948.5,35537.640625,23857403554,36263.985677083336,35332.510044642855,1,0,,
2023-11-15 00:00:00+00:00,35548.11328125,37964.89453125,35383.78125,37880.58203125,27365821679,36579.89800347222,35493.35584077381,1,0,,
2023-11-16 00:00:00+00:00,37879.98046875,37934.625,35545.47265625,36154.76953125,26007385366,36658.921006944445,35588.50446428572,1,0,,
2023-11-17 00:00:00+00:00,36164.82421875,36704.484375,35901.234375,36596.68359375,22445028430,36763.52170138889,35716.451264880954,1,0,,
2023-11-18 00:00:00+00:00,36625.37109375,36839.28125,36233.3125,36585.703125,11886022717,36751.5859375,35835.314546130954,1,0,,
2023-11-19 00:00:00+00:00,36585.765625,37509.35546875,36414.59765625,37386.546875,12915986553,36759.65017361111,35970.93675595238,1,0,,
2023-11-20 00:00:00+00:00,37374.07421875,37756.8203125,36882.53125,37476.95703125,20888209068,36797.30642361111,36112.584077380954,1,0,,
2023-11-21 00:00:00+00:00,37469.16015625,37631.140625,35813.8125,35813.8125,25172163756,36659.450086805555,36167.15699404762,0,1,,35813.8125
2023-11-22 00:00:00+00:00,35756.5546875,37856.98046875,35670.97265625,37432.33984375,24397247860,36762.78168402778,36262.16108630953,1,0,37432.33984375,
2023-11-23 00:00:00+00:00,37420.43359375,37643.91796875,36923.86328125,37289.62109375,14214948217,36957.446180555555,36374.131510416664,1,0,,
2023-11-24 00:00:00+00:00,37296.31640625,38415.33984375,37261.60546875,37720.28125,22922957823,36939.63498263889,36516.41517857143,1,0,,
2023-11-25 00:00:00+00:00,37721.4140625,37892.4296875,37617.41796875,37796.79296875,9099571165,37122.08203125,36645.681733630954,1,0,,
2023-11-26 00:00:00+00:00,37796.828125,37820.30078125,37162.75,37479.12109375,13744796068,37220.13064236111,36761.384858630954,1,0,,
2023-11-27 00:00:00+00:00,37454.19140625,37559.35546875,36750.12890625,37254.16796875,19002925720,37294.40451388889,36866.946614583336,1,0,,
2023-11-28 00:00:00+00:00,37247.9921875,38368.48046875,36891.08984375,37831.0859375,21696137014,37343.797743055555,36980.63820684524,1,0,,
2023-11-29 00:00:00+00:00,37826.10546875,38366.11328125,37612.6328125,37858.4921875,20728546658,37386.190538194445,37085.55319940476,1,0,,
